Date,Route,Bus,Planned Start Time,Planned Anchor Time,Anchor Time Converted,ActualArrivalTime,Arrival Delay,AM/PM,Time Tier,Type of Bus,% Off Route,Departure Delay,Departed on Time?,School,Yard,Tier Breakdown,Monitor Issue,Monitor?,CR?,DtD,Total Rider,Average Speed,Trip Length,Trip Distance,Average actual speed,Departed on time?,Driver
10/3/2017,46402264,HS423,7:21,8:20,500,8:53,33,AM,8:30,H,,3,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,8.5618,0,1090
10/4/2017,46402264,HS423,7:27,8:20,500,8:55,35,AM,8:30,H,,-6,1,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,8.1064,0,1090
10/5/2017,46402264,HS423,7:27,8:20,500,8:45,25,AM,8:30,H,39,3,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,10.16,0,1090
10/6/2017,46402264,HS423,7:27,8:20,500,8:47,27,AM,8:30,H,36,1,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,9.6456,0,1090
10/11/2017,46402264,HS423,7:27,8:20,500,8:55,35,AM,8:30,H,,0,1,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,8.6591,0,1090
10/12/2017,46402264,HS423,7:27,8:20,500,8:53,33,AM,8:30,H,,1,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,8.9647,0,1090
10/13/2017,46402264,HS423,7:27,8:20,500,8:45,25,AM,8:30,H,,3,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,10.16,0,1090
10/16/2017,46402264,HS423,7:27,8:20,500,8:45,25,AM,8:30,H,,0,1,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,9.7692,0,1090
10/19/2017,46402264,HS423,7:29,8:20,500,8:45,25,AM,8:30,H,,2,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,10.2973,0,1090
10/23/2017,46402264,HS423,7:29,8:20,500,8:50,30,AM,8:30,H,,1,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,9.525,0,1090
10/24/2017,46402264,HS423,7:29,8:20,500,8:59,39,AM,8:30,H,,10,0,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,9.525,0,1090
10/25/2017,46402264,HS423,7:29,8:20,500,8:55,35,AM,8:30,H,,,,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,,0,1090
10/26/2017,46402264,HS423,7:29,8:20,500,8:46,26,AM,8:30,H,,,,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,,0,1090
10/27/2017,46402264,HS423,7:29,8:20,500,8:55,35,AM,8:30,H,,,,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,,0,1090
10/30/2017,46402264,HS423,7:28,8:20,500,8:41,21,AM,8:30,H,,,,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,,0,1090
10/31/2017,46402264,HS423,7:28,8:20,500,8:47,27,AM,8:30,H,,,,Blackstone ES,FREE,730-930,,1,9,7,16,13.00711,58:35:00,12.7,,0,1090
10/5/2017,46402451,MS250,7:43,8:15,495,8:20,5,AM,8:30,M,76,4,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,12.6,0,1777
10/6/2017,46402451,MS250,7:43,8:15,495,8:27,12,AM,8:30,M,80,0,1,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,9.45,0,1777
10/4/2017,46402451,MS250,7:43,8:15,495,8:31,16,AM,8:30,M,66,25,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,18.0783,0,1777
10/10/2017,46402451,MS250,7:43,8:15,495,8:28,13,AM,8:30,M,,8,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,11.2378,0,1777
10/11/2017,46402451,MS250,7:43,8:15,495,8:35,20,AM,8:30,M,,3,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,8.4857,0,1777
10/12/2017,46402451,MS250,7:43,8:15,495,8:27,12,AM,8:30,M,,13,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,13.4129,0,1777
10/13/2017,46402451,MS250,7:43,8:15,495,8:29,14,AM,8:30,M,,0,1,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,9.0391,0,1777
10/16/2017,46402451,MS250,7:43,8:15,495,8:20,5,AM,8:30,M,,7,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,13.86,0,1777
10/19/2017,46402451,MS250,7:44,8:15,495,8:22,7,AM,8:30,M,,-2,1,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,10.395,0,1777
10/20/2017,46402451,MS250,7:44,8:15,495,8:24,9,AM,8:30,M,,1,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,10.6615,0,1777
10/23/2017,46402451,MS250,7:44,8:15,495,8:30,15,AM,8:30,M,,8,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,10.9421,0,1777
10/24/2017,46402451,MS250,7:54,8:15,495,8:27,12,AM,8:30,M,,4,0,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,14.3379,0,1777
10/25/2017,46402451,MS250,7:54,8:15,495,8:33,18,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,,0,1777
10/26/2017,46402451,MS250,7:54,8:15,495,8:23,8,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,,0,1777
10/27/2017,46402451,MS250,7:54,8:15,495,8:31,16,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,,0,1777
10/30/2017,46402451,MS250,7:54,8:15,495,8:23,8,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,,0,1777
10/31/2017,46402451,MS250,7:54,8:15,495,8:28,13,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,4,0,4,13.21398,31:28:00,6.93,,0,1777
10/3/2017,46402452,MS242,7:23,8:15,495,8:01,-14,AM,8:30,M,,0,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,16.7211,1,1800
10/19/2017,46402452,MS242,7:31,8:15,495,8:29,14,AM,8:30,M,,44,0,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,45.3857,1,1800
10/4/2017,46402452,MS242,7:23,8:15,495,8:03,-12,AM,8:30,M,24,-6,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,13.813,1,1800
10/5/2017,46402452,MS242,7:23,8:15,495,8:14,-1,AM,8:30,M,,-5,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,11.3464,1,1800
10/6/2017,46402452,MS242,7:23,8:15,495,8:04,-11,AM,8:30,M,27,-1,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,15.1286,1,1800
10/10/2017,46402452,MS242,7:23,8:15,495,8:37,22,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,,1,1800
10/11/2017,46402452,MS242,7:23,8:15,495,8:11,-4,AM,8:30,M,,-6,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,11.7667,1,1800
10/12/2017,46402452,MS242,7:23,8:15,495,8:00,-15,AM,8:30,M,,-3,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,15.885,1,1800
10/13/2017,46402452,MS242,7:23,8:15,495,8:05,-10,AM,8:30,M,,-6,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,13.2375,1,1800
10/16/2017,46402452,MS242,7:23,8:15,495,8:00,-15,AM,8:30,M,,-3,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,15.885,1,1800
10/20/2017,46402452,MS242,7:31,8:15,495,8:31,16,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,,1,1800
10/23/2017,46402452,MS242,7:31,8:15,495,8:08,-7,AM,8:30,M,,-4,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,15.4976,1,1800
10/24/2017,46402452,MS242,7:31,8:15,495,8:02,-13,AM,8:30,M,,-1,1,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,19.8563,1,1800
10/25/2017,46402452,MS242,7:31,8:15,495,8:09,-6,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,,1,1800
10/26/2017,46402452,MS242,7:31,8:15,495,8:11,-4,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,,1,1800
10/27/2017,46402452,MS242,7:31,8:15,495,8:06,-9,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,,1,1800
10/30/2017,46402452,MS242,7:31,8:15,495,8:08,-7,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,,1,1800
10/31/2017,46402452,MS242,7:31,8:15,495,8:05,-10,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,0,2,7,9,12.29806,51:40:00,10.59,,1,1800
10/6/2017,46402453,MS206,7:48,8:15,495,8:28,13,AM,8:30,M,,-43,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,4.4892,,1761
10/10/2017,46402453,MS206,7:48,8:15,495,8:01,-14,AM,8:30,M,,-39,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,7.1654,,1761
10/11/2017,46402453,MS206,7:28,7:55,475,8:01,6,AM,8:30,M,,-39,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,5.175,,1761
10/12/2017,46402453,MS206,7:28,7:55,475,8:00,5,AM,8:30,M,,-47,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,4.7165,,1761
10/13/2017,46402453,MS206,7:28,7:55,475,7:59,4,AM,8:30,M,,-44,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,4.968,,1761
10/16/2017,46402453,MS206,7:28,7:55,475,8:01,6,AM,8:30,M,,-36,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,5.4,,1761
10/19/2017,46402453,MS206,7:28,7:55,475,8:00,5,AM,8:30,M,,-24,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,6.6536,,1761
10/20/2017,46402453,MS206,7:28,7:55,475,7:58,3,AM,8:30,M,,-27,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,6.5368,,1761
10/23/2017,46402453,MS206,7:28,7:55,475,8:00,5,AM,8:30,M,,-51,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,4.4892,,1761
10/24/2017,46402453,MS206,7:19,7:55,475,8:00,5,AM,8:30,M,,-37,1,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,4.7769,,1761
10/25/2017,46402453,MS206,7:19,7:55,475,7:58,3,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,,,1761
10/26/2017,46402453,MS206,7:19,7:55,475,7:59,4,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,,,1761
10/27/2017,46402453,MS206,7:19,7:55,475,7:56,1,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,,,1761
10/30/2017,46402453,MS206,7:19,7:55,475,7:59,4,AM,8:30,M,,,,Blackstone ES,WAS,730-830-930,,1,6,2,8,14.68857,25:22:00,6.21,,,1761
10/2/2017,46402551,WB907,7:26,8:10,490,8:37,27,AM,8:30,W,26,-19,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,4.0067,1,1257
10/3/2017,46402551,WB907,7:26,8:10,490,8:38,28,AM,8:30,W,22,-22,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,3.8362,1,1257
10/5/2017,46402551,WB907,7:27,8:10,490,8:32,22,AM,8:30,W,18,-15,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,4.5075,1,1257
10/6/2017,46402551,WB907,7:27,8:10,490,8:31,21,AM,8:30,W,26,-14,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,4.6231,1,1257
10/4/2017,46402551,WB907,7:27,8:10,490,8:35,25,AM,8:30,W,24,25,0,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,8.386,1,1257
10/10/2017,46402551,WB907,7:27,8:10,490,8:41,31,AM,8:30,W,,-3,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,4.6831,1,1257
10/13/2017,46402551,WB907,7:27,8:10,490,8:29,19,AM,8:30,W,,-7,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,5.2261,1,1257
10/19/2017,46402551,WB907,7:30,8:10,490,8:37,27,AM,8:30,W,,-9,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,4.7447,1,1257
10/20/2017,46402551,WB907,7:30,8:10,490,8:39,29,AM,8:30,W,,-10,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,4.5646,1,1257
10/23/2017,46402551,WB907,7:30,8:10,490,8:30,20,AM,8:30,W,,-6,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,5.4636,1,1257
10/24/2017,46402551,WB907,7:30,8:10,490,8:35,25,AM,8:30,W,,-8,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,4.9397,1,1257
10/25/2017,46402551,WB907,7:30,8:10,490,8:30,20,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,,1,1257
10/26/2017,46402551,WB907,7:30,8:10,490,8:34,24,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,,1,1257
10/11/2017,46402551,WB907,7:27,8:10,490,7:33,-37,AM,8:30,W,,-13,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,18.9789,1,1257
10/12/2017,46402551,WB907,7:27,8:10,490,7:28,-42,AM,8:30,W,,-6,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,51.5143,1,1257
10/16/2017,46402551,WB907,7:27,8:10,490,7:30,-40,AM,8:30,W,,0,1,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,120.2,1,1257
10/27/2017,46402551,WB907,7:30,8:10,490,8:38,28,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,,1,1257
10/30/2017,46402551,WB907,7:30,8:10,490,8:34,24,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,,1,1257
10/31/2017,46402551,WB907,7:30,8:10,490,8:32,22,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,9,9,8.52147,42:19:00,6.01,,1,1257
10/2/2017,46402552,WB913,7:32,8:15,495,8:23,8,AM,8:30,W,11,5,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,8.413,0,1731
10/3/2017,46402552,WB913,7:32,8:15,495,8:31,16,AM,8:30,W,10,5,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,7.1667,0,1731
10/5/2017,46402552,WB913,7:32,8:15,495,8:30,15,AM,8:30,W,8,2,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,6.9107,0,1731
10/6/2017,46402552,WB913,7:32,8:15,495,8:19,4,AM,8:30,W,21,1,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,8.413,0,1731
10/4/2017,46402552,WB913,7:32,8:15,495,8:25,10,AM,8:30,W,8,25,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,13.8214,0,1731
10/10/2017,46402552,WB913,7:32,8:15,495,8:28,13,AM,8:30,W,,5,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,7.5882,0,1731
10/11/2017,46402552,WB913,7:32,8:15,495,8:29,14,AM,8:30,W,,1,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,6.9107,0,1731
10/12/2017,46402552,WB913,7:32,8:15,495,8:29,14,AM,8:30,W,,2,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,7.0364,0,1731
10/13/2017,46402552,WB913,7:32,8:15,495,8:27,12,AM,8:30,W,,4,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,7.5882,0,1731
10/16/2017,46402552,WB913,7:32,8:15,495,8:28,13,AM,8:30,W,,3,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,7.3019,0,1731
10/19/2017,46402552,WB913,7:32,8:15,495,8:45,30,AM,8:30,W,,6,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,5.7761,0,1731
10/20/2017,46402552,WB913,7:32,8:15,495,8:27,12,AM,8:30,W,,3,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,7.4423,0,1731
10/23/2017,46402552,WB913,7:32,8:15,495,8:28,13,AM,8:30,W,,3,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,7.3019,0,1731
10/24/2017,46402552,WB913,7:32,8:15,495,8:39,24,AM,8:30,W,,2,0,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,5.9538,0,1731
10/25/2017,46402552,WB913,7:32,8:15,495,8:41,26,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,,0,1731
10/26/2017,46402552,WB913,7:32,8:15,495,8:37,22,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,,0,1731
10/27/2017,46402552,WB913,7:32,8:15,495,8:39,24,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,,0,1731
10/30/2017,46402552,WB913,7:32,8:15,495,8:29,14,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,,0,1731
10/31/2017,46402552,WB913,7:32,8:15,495,8:36,21,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,2,4,6,9.20698,42:02:00,6.45,,0,1731
10/2/2017,46402553,WB919,7:37,8:15,495,8:20,5,AM,8:30,W,6,-15,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,4.6138,1,1601
10/5/2017,46402553,WB919,7:37,8:15,495,8:15,0,AM,8:30,W,13,-13,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,5.2471,1,1601
10/6/2017,46402553,WB919,7:37,8:15,495,8:18,3,AM,8:30,W,11,-16,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,4.6947,1,1601
10/4/2017,46402553,WB919,7:37,8:15,495,8:20,5,AM,8:30,W,10,25,0,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,14.8667,1,1601
10/10/2017,46402553,WB919,7:37,8:15,495,8:24,9,AM,8:30,W,,-8,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,4.8655,1,1601
10/11/2017,46402553,WB919,7:37,8:15,495,8:19,4,AM,8:30,W,,-11,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,5.0491,1,1601
10/12/2017,46402553,WB919,7:37,8:15,495,8:21,6,AM,8:30,W,,-12,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,4.7786,1,1601
10/13/2017,46402553,WB919,7:37,8:15,495,8:20,5,AM,8:30,W,,-6,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,5.4612,1,1601
10/16/2017,46402553,WB919,7:37,8:15,495,8:21,6,AM,8:30,W,,-5,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,5.4612,1,1601
10/19/2017,46402553,WB919,7:37,8:15,495,8:22,7,AM,8:30,W,,-18,1,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,4.2476,1,1601
10/23/2017,46402553,WB939,7:37,8:15,495,8:19,4,AM,8:30,W,,-7,1,Blackstone ES,,,,0,0,6,6,7.22592,37:02:00,4.46,5.4612,,1790
10/24/2017,46402553,WB919,7:37,8:15,495,8:26,11,AM,8:30,W,,13,0,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,7.4333,1,1601
10/25/2017,46402553,WB919,7:37,8:15,495,8:15,0,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,,1,1601
10/26/2017,46402553,WB919,7:37,8:15,495,8:21,6,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,,1,1601
10/27/2017,46402553,WB919,7:37,8:15,495,8:13,-2,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,,1,1601
10/30/2017,46402553,WB919,7:37,8:15,495,8:15,0,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,,1,1601
10/31/2017,46402553,WB919,7:37,8:15,495,8:16,1,AM,8:30,W,,,,Blackstone ES,FREE,730-830-930,,1,0,6,6,7.22592,37:02:00,4.46,,1,1601
10/2/2017,46402554,WB910,7:11,8:15,495,8:07,-8,AM,8:30,W,,-22,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,8.1692,,1144
10/3/2017,46402554,WB910,7:11,8:15,495,8:21,6,AM,8:30,W,,,,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,,,1144
10/5/2017,46402554,WB910,7:11,8:15,495,8:13,-2,AM,8:30,W,51,-6,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,9.3706,1,1144
10/6/2017,46402554,WB910,7:11,8:15,495,8:08,-7,AM,8:30,W,46,-8,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,9.8031,1,1144
10/4/2017,46402554,WB910,7:11,8:15,495,8:11,-4,AM,8:30,W,51,25,0,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,18.2057,1,1144
10/10/2017,46402554,WB910,7:11,8:15,495,8:17,2,AM,8:30,W,,-9,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,8.496,1,1144
10/11/2017,46402554,WB910,7:11,8:15,495,8:13,-2,AM,8:30,W,,-10,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,8.85,1,1144
10/12/2017,46402554,WB910,7:11,8:15,495,8:15,0,AM,8:30,W,,-11,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,8.496,1,1144
10/13/2017,46402554,WB910,7:11,8:15,495,8:08,-7,AM,8:30,W,,-8,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,9.8031,1,1144
10/16/2017,46402554,WB910,7:11,8:15,495,8:02,-13,AM,8:30,W,,-8,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,10.8,1,1144
10/19/2017,46402554,WB910,7:17,8:15,495,8:19,4,AM,8:30,W,,-14,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,8.3842,1,1144
10/20/2017,46402554,WB910,7:17,8:15,495,8:34,19,AM,8:30,W,,3,0,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,8.6108,1,1144
10/23/2017,46402554,WB910,7:17,8:15,495,8:14,-1,AM,8:30,W,,-11,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,9.3706,1,1144
10/24/2017,46402554,WB910,7:17,8:15,495,8:28,13,AM,8:30,W,,-11,1,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,7.7707,1,1144
10/25/2017,46402554,WB910,7:17,8:15,495,8:23,8,AM,8:30,W,,,,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,,1,1144
10/26/2017,46402554,WB910,7:17,8:15,495,8:13,-2,AM,8:30,W,,,,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,,1,1144
10/27/2017,46402554,WB910,7:17,8:15,495,8:07,-8,AM,8:30,W,,,,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,,1,1144
10/30/2017,46402554,WB910,7:17,8:15,495,8:28,13,AM,8:30,W,,,,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,,1,1144
10/31/2017,46402554,WB910,7:17,8:15,495,8:13,-2,AM,8:30,W,,,,Blackstone ES,FREE,830-930,,1,3,4,7,10.10626,63:03:00,10.62,,1,1144
10/2/2017,46402555,WB905,7:21,8:15,495,8:04,-11,AM,8:30,W,,5,0,Blackstone ES,FREE,730-830-930,,1,1,4,5,11.66213,53:52:00,10.47,16.5316,0,1501
10/3/2017,46402555,WB905,7:21,8:15,495,8:41,26,AM,8:30,W,,20,0,Blackstone ES,FREE,730-830-930,,1,1,4,5,11.66213,53:52:00,10.47,10.47,0,1501
10/5/2017,46402555,WB905,7:20,8:15,495,8:12,-3,AM,8:30,W,,11,0,Blackstone ES,FREE,730-830-930,,1,1,4,5,11.66213,53:52:00,10.47,15.322,0,1501
10/6/2017,46402555,WB905,7:20,8:15,495,8:09,-6,AM,8:30,W,28,11,0,Blackstone ES,FREE,730-830-930,,1,1,4,5,11.66213,53:52:00,10.47,16.5316,0,1501
10/4/2017,46402555,WB905,7:20,8:15,495,8:30,15,AM,8:30,W,,25,0,Blackstone ES,FREE,730-830-930,,1,1,4,5,11.66213,53:52:00,10.47,13.96,0,1501
10/11/2017,46402555,WB905,7:20,8:15,495,8:18,3,AM,8:30,W,,-3,1,Blackstone ES,FREE,730-830-930,,1,1,4,5,11.66213,53:52:00,10.47,10.2984,0,1501
